ModelEventID,OccYear,Factor
410123604,9295,1
410123743,9304,1
410125068,9404,1
410125835,9460,1
410125870,9462,1
410070082,5296,1
410071429,5401,1
410071567,5413,1
410072031,5451,1
410072203,5464,1
410072729,5505,1
410073240,5542,1
410003027,223,1
410003051,225,1
410003148,235,1
410003380,252,1
410004767,363,1
410005642,429,1
410006504,494,1
410006623,502,1
410006925,524,1
410007210,546,1
410007752,588,1
410008002,606,1
410008435,640,1
410075550,5716,1
410076018,5750,1
410076870,5815,1
410076914,5819,1
410077254,5845,1
410077592,5868,1
410077702,5875,1
410077940,5894,1
410078181,5912,1
410078399,5928,1
410078546,5939,1
410078748,5954,1
410079617,6019,1
410079834,6034,1
410080006,6047,1
410080112,6057,1
410080121,6058,1
410080312,6071,1
410080560,6092,1
410080625,6096,1
410080748,6104,1
410082044,6203,1
410082152,6209,1
410082682,6252,1
410056591,4270,1
410057213,4319,1
410010806,821,1
410011137,849,1
410011217,854,1
410012106,923,1
410012615,963,1
410012777,978,1
410013100,1002,1
410013128,1004,1
410013605,1042,1
410013975,1073,1
410014022,1077,1
410014587,1117,1
410014600,1118,1
410015534,1192,1
410015977,1226,1
410016049,1232,1
410016566,1274,1
410017161,1321,1
410017222,1325,1
410017597,1355,1
410017894,1377,1
410054233,4100,1
410054808,4142,1
410054911,4149,1
410054927,4150,1
410055173,4169,1
410055560,4197,1
410055786,4213,1
410056378,4256,1
410056559,4269,1
410056566,4269,1
410098026,7395,1
410098147,7403,1
410098416,7423,1
410098478,7429,1
410098817,7454,1
410099076,7471,1
410100810,7605,1
410102027,7697,1
410103329,7785,1
410103475,7799,1
410104228,7853,1
410104918,7902,1
410105733,7964,1
410106703,8036,1
410056846,4290,1
410057037,4307,1
410057615,4351,1
410057672,4354,1
410058267,4402,0
410058403,4412,1
410058603,4428,1
410058648,4431,1
410058682,4433,1
410059241,4474,1
410059509,4495,1
410059650,4505,1
410059926,4527,1
410060274,4552,1
410060308,4554,1
410060642,4578,1
410060743,4587,1
410061047,4609,1
410061390,4637,1
410061424,4640,1
410061493,4646,1
410061518,4647,1
410061605,4655,1
410061730,4665,1
410061938,4680,1
410061939,4681,1
410062808,4748,1
410062912,4756,1
410063378,4792,1
410063818,4823,1
410107000,8059,1
410107258,8078,1
410107305,8082,0
410042254,3199,1
410044112,3335,1
410044113,3336,1
410044173,3340,1
410044390,3355,1
410045015,3405,1
410045446,3434,1
410054550,4122,1
410054933,4151,1
410055050,4159,1
410055144,4167,1
410055247,4175,1
410020282,1555,1
410020813,1591,1
410020816,1591,1
410021523,1647,1
410021836,1669,1
410022253,1700,1
410022636,1729,1
410024075,1838,1
410024812,1894,1
410025198,1922,1
410026372,2011,1
410026517,2021,1
410026648,2032,1
410028705,2183,1
410029255,2224,1
410030123,2291,1
410030349,2310,0
410030692,2333,1
410031072,2364,1
410017178,1322,1
410017290,1331,1
410018152,1397,1
410018471,1421,1
410018906,1450,1
410020317,1557,1
410021028,1607,1
410047814,3613,1
410048544,3667,1
410048607,3674,1
410048762,3686,1
410049250,3721,1
410049668,3756,1
410049951,3777,1
410050132,3791,1
410050371,3807,1
410050535,3820,1
410085447,6460,1
410085953,6501,1
410086743,6559,1
410086971,6577,1
410087579,6620,1
410088067,6655,1
410088694,6700,1
410088860,6716,1
410089445,6762,1
410089619,6773,1
410089630,6774,1
410089975,6801,1
410091216,6887,1
410091695,6921,1
410092011,6943,1
410092306,6967,1
410093745,7074,1
410094108,7102,1
410094359,7118,1
410094437,7125,1
410094575,7135,1
410094940,7162,1
410095289,7189,1
410095687,7218,1
410095826,7225,1
410096365,7267,1
410096417,7272,1
410104175,7850,0
410104728,7887,0
410105716,7963,0
410105859,7972,1
410106180,7998,1
410106750,8039,1
410109952,8277,1
410110601,8322,1
410111644,8402,1
410112160,8441,1
410112201,8445,0
410112289,8450,1
410113601,8545,1
410114272,8596,1
410115316,8677,1
410115490,8692,1
410126035,9476,1
410126092,9480,1
410126443,9505,1
410128455,9651,1
410128530,9657,1
410128681,9668,1
410128683,9669,1
410128823,9676,1
410129079,9696,1
410129605,9734,1
410129900,9756,1
410130023,9766,1
410130211,9781,1
410130441,9799,1
410130466,9800,1
410130503,9804,1
410130944,9836,1
410000262,20,1
410000485,39,1
410000859,67,1
410001383,105,1
410021749,1661,1
410022076,1685,1
410022507,1719,1
410023654,1807,1
410023705,1811,1
410023709,1811,1
410026294,2005,1
410026367,2010,1
410026433,2016,1
410027221,2077,1
410027440,2093,1
410027755,2114,1
410029894,2272,1
410030550,2323,1
410030792,2342,1
410030852,2346,1
410031025,2360,1
410077652,5871,1
410077873,5890,1
410077967,5896,1
410078230,5917,1
410078326,5925,1
410078628,5944,1
410078697,5950,1
410079027,5974,1
410079682,6024,1
410080855,6111,1
410082692,6253,1
410083295,6300,1
410084774,6410,1
410084851,6415,1
410085217,6443,1
410085679,6479,1
410085849,6492,1
410085942,6500,1
410086419,6535,1
410018413,1415,1
410018429,1416,1
410018897,1450,1
410020238,1553,1
410021752,1661,1
410022495,1718,1
410022522,1721,1
410022845,1746,1
410023056,1762,1
410024332,1858,1
410025713,1962,1
410026495,2019,1
410027264,2080,1
410027990,2129,1
410028085,2137,1
410028510,2169,1
410011468,873,1
410011707,893,1
410012065,921,1
410012361,946,1
410013270,1017,1
410124280,9347,1
410124473,9360,1
410124503,9363,1
410124576,9368,1
410124715,9380,1
410125096,9407,1
410125425,9430,1
410125940,9467,1
410126209,9489,1
410126550,9513,1
410022550,1723,1
410023271,1779,1
410025045,1911,1
410026485,2018,1
410127079,9552,1
410119050,8957,1
410119797,9011,1
410120050,9030,1
410120236,9044,1
410120511,9065,1
410095520,7205,1
410095892,7231,1
410096053,7245,1
410096113,7249,1
410096877,7305,1
410097126,7326,1
410097748,7373,1
410098938,7464,1
410099167,7479,1
410100014,7546,1
410100091,7552,1
410101021,7619,1
410132649,9959,1
410083640,6325,1
410083890,6346,1
410084396,6381,1
410108184,8144,0
410109004,8208,1
410110124,8289,0
410110136,8290,1
410110326,8302,1
410110699,8330,1
410110760,8334,1
410112148,8439,1
410112343,8454,1
410113022,8505,1
410113066,8508,1
410108110,8138,1
410108215,8147,1
410109061,8212,1
410110500,8313,1
410110958,8348,1
410110993,8351,1
410111909,8421,1
410112028,8429,1
410112215,8446,1
410113009,8504,1
410113094,8509,1
410113724,8555,1
410113754,8558,1
410114494,8614,1
410115087,8659,1
410115411,8686,1
410115793,8714,1
410072931,5520,1
410073552,5566,1
410073813,5585,1
410073947,5594,1
410076847,5814,1
410076875,5815,1
410079673,6023,1
410079966,6044,1
410079972,6044,1
410080220,6064,1
410124015,9325,1
410125083,9406,1
410126638,9521,1
410127669,9597,1
410129150,9701,1
410129535,9729,1
410111378,8382,1
410111752,8411,1
410111774,8412,1
410112420,8459,1
410112487,8464,1
410112781,8486,1
410113469,8537,1
410116908,8796,1
410116964,8800,1
410000153,13,1
410000198,15,1
410000737,58,1
410001040,80,1
410054861,4145,1
410054992,4156,1
410055257,4175,1
410056019,4229,1
410056054,4232,1
410056479,4263,1
410056664,4275,1
410056690,4277,1
410056714,4280,1
410057184,4317,1
410057742,4360,1
410058964,4453,1
410059377,4484,1
410060869,4596,1
410061294,4630,1
410061620,4655,1
410061673,4660,1
410063293,4784,1
410063294,4785,1
410063569,4806,1
410064894,4905,1
410065037,4915,1
410066078,4991,1
410066337,5012,1
410066771,5043,1
410066851,5051,1
410067059,5066,1
410067608,5108,1
410068409,5166,1
410069048,5217,1
410069099,5220,1
410069435,5246,1
410071149,5379,1
410071775,5430,1
410072054,5452,1
410072077,5454,1
410072094,5455,1
410072119,5457,1
410072164,5461,1
410055656,4205,1
410055928,4223,1
410056825,4287,1
410057210,4319,1
410057896,4373,1
410057952,4377,1
410059421,4489,1
410059765,4515,1
410060434,4564,1
410061011,4606,1
410061497,4646,1
410061506,4647,1
410062145,4697,1
410062772,4746,1
410063732,4816,1
410064156,4846,1
410066222,5003,1
410067266,5083,1
410069387,5242,1
410072217,5465,1
410072616,5496,1
410072894,5516,1
410050555,3822,1
410050679,3831,1
410050912,3849,1
410050972,3853,1
410051243,3873,1
410052508,3973,1
410052746,3992,1
410053045,4017,1
410053791,4066,1
410054332,4106,1
410055415,4186,1
410055643,4204,1
410056212,4245,1
410056634,4273,1
410056727,4281,1
410056794,4285,1
410057457,4337,1
410058834,4445,1
410060952,4601,1
410061969,4683,1
410044246,3345,1
410044495,3363,1
410044667,3376,1
410044761,3383,1
410044823,3389,1
410045281,3421,1
410045991,3475,1
410046095,3483,1
410046290,3499,1
410048123,3634,1
410048127,3634,1
410048342,3653,0
410048379,3655,1
410048583,3672,1
410048764,3686,1
410049334,3727,1
410049654,3756,1
410049996,3780,1
410050068,3785,1
410050215,3796,1
410051148,3866,1
410051566,3898,1
410051801,3915,1
410052213,3949,1
410052328,3960,1
410052346,3962,1
410053388,4038,1
410053693,4060,1
410028932,2200,1
410029224,2222,0
410029885,2271,1
410030801,2343,1
410033084,2517,1
410033890,2576,1
410034974,2657,1
410035138,2670,1
410035233,2678,1
410035276,2681,1
410035815,2719,1
410035892,2724,1
410036647,2779,1
410036767,2787,1
410037076,2810,1
410038228,2904,1
410038245,2905,1
410038847,2950,1
410014436,1106,1
410015489,1188,1
410015730,1207,1
410015842,1216,1
410111342,8379,1
410111656,8403,1
410111965,8425,1
410113833,8563,1
410115333,8678,1
410115439,8689,1
410115742,8710,1
410115819,8715,1
410116244,8746,1
410116533,8768,1
410031925,2426,1
410033081,2517,1
410033230,2527,1
410034679,2635,1
410035911,2725,1
410036440,2765,1
410037703,2859,1
410038707,2939,1
410038818,2947,1
410039062,2965,1
410039133,2972,1
410039860,3023,1
410039929,3027,1
410040191,3047,1
410040963,3103,1
410041800,3165,1
410042551,3220,1
410042929,3248,1
410043572,3294,1
410044536,3367,1
410020461,1568,1
410032694,2484,1
410032893,2501,1
410033617,2557,1
410033884,2575,1
410034641,2632,1
410034879,2649,1
410035321,2685,1
410035628,2706,1
410036443,2765,1
410040043,3036,1
410040177,3045,1
410040490,3068,1
410040715,3087,1
410040808,3092,1
410040889,3098,1
410041079,3113,1
410041114,3115,1
410041477,3140,1
410041573,3149,1
410041590,3150,1
410042154,3193,1
410042226,3197,1
410042423,3211,1
410042487,3215,1
410042714,3232,1
410088899,6718,1
410089291,6748,1
410090078,6808,1
410091682,6920,1
410092336,6969,1
410093200,7033,1
410093247,7036,1
410093547,7058,1
410094604,7137,1
410094682,7143,1
410094862,7156,1
410095258,7186,1
410095739,7221,1
410095953,7236,1
410087445,6609,1
410088783,6709,1
410121419,9132,1
410121625,9147,1
410121634,9148,1
410021368,1632,1
410021526,1647,1
410022774,1741,1
410023550,1800,1
410096829,7301,1
410097316,7339,1
410097572,7360,1
410098910,7461,1
410039137,2972,1
410039831,3021,0
410040357,3058,1
410040985,3105,1
410041045,3110,1
410042168,3194,0
410042202,3196,1
410045831,3464,1
410046840,3538,1
410046986,3549,1
410047380,3581,1
410048269,3647,1
410048979,3700,1
410043670,3302,1
410044723,3380,1
410044728,3381,1
410044737,3382,1
410045559,3444,1
410045768,3458,1
410045962,3474,1
410046328,3501,1
410047365,3580,1
410047408,3583,1
410047429,3584,1
410047626,3598,1
410048696,3681,1
410048743,3685,1
410048952,3698,1
410049125,3712,1
410049861,3769,1
410050662,3830,1
410050666,3830,1
410000273,21,1
410001577,120,1
410001594,121,1
410002888,214,1
410003324,248,1
410003968,299,1
410005432,411,1
410006188,469,1
410006380,483,1
410006956,526,1
410007008,530,1
410007723,585,1
410007982,605,1
410008011,607,1
410008045,609,1
410008651,654,1
410010929,831,1
410011853,904,1
410012124,924,1
410012381,947,1
410013235,1013,1
410064082,4841,1
410064293,4858,1
410065386,4940,1
410047004,3551,1
410047125,3560,1
410047444,3585,1
410048104,3633,1
410048142,3636,1
410100923,7612,1
410101414,7650,1
410101447,7653,0
410103693,7815,1
410104578,7877,1
410104799,7893,1
410000188,15,1
410000266,21,1
410001180,91,1
410001297,99,1
410001744,131,1
410001831,138,1
410002025,151,1
410002041,151,1
410002393,177,1
410083704,6330,1
410083708,6330,1
410084472,6386,1
410086204,6520,1
410087569,6619,1
410088072,6655,1
410021289,1625,1
410021463,1642,1
410091977,6941,1
410092679,6995,1
410093244,7035,1
410093623,7064,1
410093987,7091,1
410098850,7457,0
410100444,7578,0
410100647,7593,1
410101062,7623,1
410102154,7706,1
410102656,7741,1
410030814,2343,1
410031299,2382,1
410032887,2501,1
410033486,2546,1
410034607,2630,1
410034669,2634,0
410035923,2726,1
410036310,2755,0
410037887,2876,1
410040299,3055,1
410038379,2914,1
410039023,2961,1
410039138,2972,1
410039922,3026,1
410040442,3065,1
410041549,3147,1
410043815,3312,1
410044163,3339,1
410045193,3415,1
410048065,3631,1
410050549,3822,1
410050616,3826,1
410051202,3870,1
410051914,3924,1
410052849,4001,1
410000047,5,1
410000069,7,1
410000087,9,1
410028161,2143,1
410028987,2205,1
410029320,2230,1
410029776,2263,1
410030222,2298,1
410100996,7617,0
410101047,7621,0
410101088,7625,1
410101194,7633,0
410102532,7733,1
410108393,8161,1
410051527,3895,1
410052368,3964,1
410053257,4030,1
410053513,4047,1
410000440,35,1
410133183,9997,1
410032598,2477,1
410032600,2478,1
410033589,2555,1
410034464,2620,1
410034539,2626,1
410035665,2709,1
410036672,2780,1
410036725,2784,1
410037184,2819,1
410038262,2907,1
410038449,2919,1
410040896,3099,1
410041447,3137,1
410090879,6863,0
410092648,6993,1
410092783,7003,1
410094747,7148,1
410095335,7193,1
410095715,7220,1
410096250,7259,1
410097215,7333,1
410097956,7389,1
410098897,7460,1
410099304,7490,1
410100339,7571,1
410100400,7575,1
410100448,7579,1
410101846,7683,1
410101996,7695,1
410102583,7736,1
410102861,7756,1
410103193,7779,1
410104108,7845,1
410104174,7850,1
410104478,7869,1
410105636,7957,1
410041771,3163,1
410041921,3174,1
410042038,3183,1
410043140,3265,1
410043206,3268,1
410107710,8109,1
410108273,8152,1
410108346,8157,1
410108713,8186,1
410108956,8204,1
410109134,8217,1
410110999,8352,1
410112835,8491,1
410113217,8519,1
410113468,8537,1
410113672,8552,1
410116645,8777,1
410119241,8971,0
410119505,8990,1
410046043,3478,1
410046221,3492,1
410046714,3530,1
410047275,3572,1
410047763,3609,1
410047901,3619,1
410048057,3630,1
410050357,3806,1
410103571,7807,1
410104014,7839,1
410104052,7841,1
410104202,7851,1
410104419,7866,1
410104457,7868,1
410105013,7909,1
410105102,7914,1
410106403,8016,1
410106509,8025,1
410106847,8046,1
410106975,8057,1
410107525,8097,1
410108022,8131,1
410108294,8153,0
410109117,8216,1
410109724,8260,1
410109638,8254,1
410109832,8268,1
410110890,8344,1
410111413,8385,1
410111451,8386,1
410112453,8462,1
410113763,8559,1
410113974,8576,0
410114175,8589,1
410114782,8636,1
410114795,8637,1
410115367,8682,1
410116110,8737,1
410116449,8763,1
410116741,8785,1
410117000,8803,1
410117955,8877,1
410118225,8897,1
410118294,8902,1
410008820,669,1
410009261,704,1
410010398,790,1
410012242,933,1
410064072,4841,1
410064437,4870,1
410065230,4928,1
410065296,4933,1
410011395,867,1
410012115,924,1
410012295,939,1
410049554,3746,1
410049905,3772,1
410050645,3828,1
410051094,3862,1
410051274,3877,1
410052048,3935,1
410052180,3947,1
410053338,4035,1
410057906,4374,1
410061170,4620,1
410064699,4891,1
410065483,4947,1
410053524,4048,1
410039718,3013,1
410039876,3024,1
410040304,3055,1
410021334,1630,1
410021477,1643,1
410021909,1674,1
410022525,1721,1
410023437,1792,1
410024530,1871,1
410024650,1881,1
410024657,1882,1
410024761,1891,1
410024857,1897,1
410123863,9314,1
410123919,9318,1
410124425,9356,1
410124439,9357,1
410124629,9372,1
410124803,9386,1
410125489,9435,1
410125815,9459,1
410125985,9470,1
410125989,9471,1
410126355,9498,1
410126948,9542,1
410127354,9571,1
410099776,7528,1
410099854,7535,1
410100319,7570,1
410100489,7581,1
410101131,7628,1
410103048,7768,1
410109834,8269,1
410110005,8280,1
410110716,8331,1
410111400,8384,1
410112218,8446,1
410112452,8462,1
410112667,8477,1
410113000,8504,1
410114034,8580,1
410114296,8597,1
410115601,8699,1
410115814,8715,1
410116148,8740,1
410112526,8467,1
410114100,8585,1
410114380,8604,1
410114805,8638,1
410114891,8644,1
410114943,8648,1
410115249,8672,1
410115863,8719,0
410115980,8727,1
410116337,8754,0
410093538,7058,1
410094150,7105,1
410095159,7178,1
410095190,7181,1
410095727,7220,1
410096296,7262,1
410096651,7290,1
410097794,7376,1
410099725,7524,1
410075549,5716,1
410076553,5791,1
410078042,5901,1
410079453,6008,1
410079504,6011,1
410079555,6014,1
410082327,6223,1
410082739,6257,1
410083820,6340,1
410085051,6429,1
410085310,6450,1
410086724,6558,1
410088598,6695,1
410089161,6739,1
410091111,6880,1
410092282,6965,1
410091021,6874,1
410091203,6887,1
410091273,6892,1
410092023,6944,1
410092226,6961,1
410092398,6974,1
410092556,6986,1
410092753,7001,1
410092867,7008,1
410093867,7082,1
410094113,7103,1
410094207,7108,1
410094327,7116,1
410094945,7162,1
410095021,7168,1
410013341,1023,1
410013448,1029,1
410013594,1042,1
410013813,1060,1
410014173,1087,1
410014577,1116,1
410014951,1148,1
410015482,1188,1
410016123,1238,1
410016390,1260,1
410016530,1271,1
410016935,1302,1
410017141,1319,1
410017495,1347,1
410017947,1380,1
410018100,1393,1
410003708,278,1
410003774,283,1
410005318,403,1
410005354,406,1
410006283,476,1
410007194,545,1
410007851,595,1
410008150,616,1
410008186,621,1
410008440,640,1
410008609,652,1
410009389,713,1
410009596,727,1
410126610,9519,1
410126805,9533,1
410127099,9553,1
410128618,9664,1
410129214,9706,1
410131651,9886,1
410132614,9956,1
410132913,9977,1
410108270,8152,1
410048364,3654,1
410049101,3710,1
410050488,3816,1
410045577,3445,1
410045705,3453,1
410045882,3467,1
410045919,3470,1
410046725,3530,1
410046828,3538,1
410046898,3544,1
410047167,3563,1
410047309,3574,1
410048071,3631,1
410048213,3642,1
410048352,3654,1
410049598,3750,1
410049728,3760,1
410050042,3784,1
410050259,3799,1
410050678,3831,1
410050746,3836,1
410050774,3840,1
410050800,3842,1
410094468,7126,1
410096770,7296,1
410097102,7325,1
410098616,7438,1
410098960,7465,1
410099363,7494,1
410100080,7551,1
410102037,7698,1
410102244,7713,1
410102410,7725,1
410103110,7772,1
410122368,9203,1
410122664,9225,1
410122956,9246,1
410123253,9269,1
410123291,9272,1
410047802,3612,1
410047870,3616,1
410049231,3720,1
410049864,3769,1
410050337,3804,1
410051233,3872,1
410052697,3988,1
410053154,4024,1
410054157,4095,1
410054592,4125,1
410025990,1983,1
410123889,9316,1
410125330,9425,1
410125834,9460,1
410126066,9478,1
410126154,9485,1
410126840,9535,1
410127040,9548,1
410129232,9707,1
410129545,9729,1
410129546,9730,1
410129772,9746,1
410130388,9794,1
410130634,9812,1
410131090,9847,1
410131196,9853,1
410131229,9855,1
410132672,9960,1
410132782,9968,1
410038410,2916,1
410038994,2959,1
410081787,6182,1
410082293,6221,1
410082476,6237,1
410083446,6312,1
410084924,6420,1
410085415,6458,1
410085724,6484,1
410086017,6504,1
410086179,6517,1
410036063,2737,1
410037840,2872,1
410099804,7530,1
410099879,7536,1
410100131,7555,1
410066848,5051,1
410067267,5083,1
410067444,5095,1
410067786,5120,1
410067933,5130,0
410069758,5270,1
410070586,5334,1
